product_id,scope,applicable_product_ids,evidence_type,source_url,source_title,matched_text,sha256,review_status
L001,PRODUCT,"[""L001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C111884,상품 대상·구조·공개조건,,,REFERENCE
L001,PRODUCT,"[""L001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L001,PRODUCT,"[""L001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L001,PRODUCT,"[""L001""]",CURRENT_EXACT_PRODUCT_CARD,https://obiz.kbstar.com/quics?page=C016280,,"가입채널 인터넷 스타기업뱅킹 KB사장님+ 마이너스통장 사장님, 필요한만큼 사용하고 언제든 상환하세요 신청하기 비교하기",,AUTOMATED
L002,PRODUCT,"[""L002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C100265,상품 대상·구조·공개조건,,,REFERENCE
L002,PRODUCT,"[""L002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L002,PRODUCT,"[""L002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L002,PRODUCT,"[""L002""]",CURRENT_EXACT_PRODUCT_CARD,https://obiz.kbstar.com/quics?page=C016280,,가입채널 인터넷 스타기업뱅킹 KB소상공인 신용대출 바쁜 개인사업자를 위한 비대면 신용대출 신청하기 비교하기,,AUTOMATED
L003,PRODUCT,"[""L003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C110367,상품 대상·구조·공개조건,,,REFERENCE
L003,PRODUCT,"[""L003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L003,PRODUCT,"[""L003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L003,PRODUCT,"[""L003""]",CURRENT_PRODUCT_PAGE,https://obiz.kbstar.com/quics?page=C110367,,보증서 대출상품 ( KB기업뱅킹 | 금융상품 | 대출 | 대출상품 | 보증서 대출상품 ),,AUTOMATED
L004,PRODUCT,"[""L004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C110956,상품 대상·구조·공개조건,,,REFERENCE
L004,PRODUCT,"[""L004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L004,PRODUCT,"[""L004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L004,PRODUCT,"[""L004""]",CURRENT_EXACT_PRODUCT_CARD,https://obiz.kbstar.com/quics?page=C016280,,가입채널 인터넷 스타기업뱅킹 KB소상공인 보증서대출(온택트) 사업장에서 모바일로 간편하게 신청하기 비교하기,,AUTOMATED
L005,PRODUCT,"[""L005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=N&page=C016280&prcode=LN25001564,상품 대상·구조·공개조건,,,REFERENCE
L005,PRODUCT,"[""L005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L005,PRODUCT,"[""L005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L005,PRODUCT,"[""L005""]",CURRENT_EXACT_PRODUCT_CARD,https://obiz.kbstar.com/quics?page=C016280,,가입채널 스타기업뱅킹 영업점 KB소상공인보증서대출(모바일우대보증) - 경기도 소재 소상공인을 위한 비대면 전용 보증서대출 신청하기 비교하기,,AUTOMATED
L006,PRODUCT,"[""L006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C112610,상품 대상·구조·공개조건,,,REFERENCE
L006,PRODUCT,"[""L006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L006,PRODUCT,"[""L006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L006,PRODUCT,"[""L006""]",CURRENT_PRODUCT_PAGE_ACTION,https://obiz.kbstar.com/quics?page=C112610,,"아래 ①, ② 내용 모두 해당하는 고객님 ① 이벤트 기간 내에 「소상공인 정책자금대출」 비대면 서비스를 통해 정책자금 지원대상 확인서 신청하기 ② 「소상공인 정책자금대출」 비대면 서비스로 소상공인 정책자금 대출 받기",,AUTOMATED
L007,PRODUCT,"[""L007""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=obiz,상품 대상·구조·공개조건,,,REFERENCE
L007,PRODUCT,"[""L007""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,기업대출 상품공시·상품별 약정서/설명서,,,REFERENCE
L007,PRODUCT,"[""L007""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,은행여신거래기본약관·기업여신상품설명서,,,REFERENCE
L007,PRODUCT,"[""L007""]",CURRENT_PRODUCT_PAGE_ACTION,https://obiz.kbstar.com/quics?page=obiz,,"ONE KB기업우대대출 대출신청 대상 간소화,대출기간 및 상환방식의다각화, 우대서비스 제공 바로가기",,AUTOMATED
D001,PRODUCT,"[""D001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=Y&page=C016280&prcode=LN25001590,상품 대상·구조·공개조건,,,REFERENCE
D001,PRODUCT,"[""D001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,119plus 등 상품 공시자료,,,REFERENCE
D001,PRODUCT,"[""D001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 약관·설명서,,,REFERENCE
D001,PRODUCT,"[""D001""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C016280,,햇살론 119 ... 상담하기,,VERIFIED
D002,PRODUCT,"[""D002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=Y&page=C016280&prcode=LN25001614,상품 대상·구조·공개조건,,,REFERENCE
D002,PRODUCT,"[""D002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,119plus 등 상품 공시자료,,,REFERENCE
D002,PRODUCT,"[""D002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 약관·설명서,,,REFERENCE
D002,PRODUCT,"[""D002""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=Y&page=C016280&prcode=LN25001614,,상담신청 및 영업점 방문예약이 제공되는 현재 상품 페이지,,VERIFIED
D003,PRODUCT,"[""D003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=Y&page=C016280&prcode=LN25001621,상품 대상·구조·공개조건,,,REFERENCE
D003,PRODUCT,"[""D003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C043830,119plus 등 상품 공시자료,,,REFERENCE
D003,PRODUCT,"[""D003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 약관·설명서,,,REFERENCE
D003,PRODUCT,"[""D003""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?cc=b035196%3Ab035393&isNew=Y&page=C016280&prcode=LN25001621,,상담신청 및 영업점 방문예약이 제공되는 현재 상품 페이지,,VERIFIED
S001,PRODUCT,"[""S001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,상품 대상·구조·공개조건,,,REFERENCE
S001,PRODUCT,"[""S001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
S001,PRODUCT,"[""S001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,셀러론 상품구조 및 제휴처,,,REFERENCE
S001,PRODUCT,"[""S001""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C059034,,모바일로 신청하기 및 PC로 신청하기 제공,,VERIFIED
S002,PRODUCT,"[""S002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C067219,상품 대상·구조·공개조건,,,REFERENCE
S002,PRODUCT,"[""S002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
S002,PRODUCT,"[""S002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,셀러론 상품구조 및 제휴처,,,REFERENCE
S002,PRODUCT,"[""S002""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C067219,,신청하기 및 대출신청 메뉴 제공,,VERIFIED
S003,PRODUCT,"[""S003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C101744,상품 대상·구조·공개조건,,,REFERENCE
S003,PRODUCT,"[""S003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
S003,PRODUCT,"[""S003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,셀러론 상품구조 및 제휴처,,,REFERENCE
S003,PRODUCT,"[""S003""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C101744,,"상담안내 및 신청, 상담진행현황, 전자약정·건별대출 절차 제공",,VERIFIED
S004,PRODUCT,"[""S004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C016282,상품 대상·구조·공개조건,,,REFERENCE
S004,PRODUCT,"[""S004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
S004,PRODUCT,"[""S004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,셀러론 상품구조 및 제휴처,,,REFERENCE
S004,PRODUCT,"[""S004""]",MANUAL_OFFICIAL_REVIEW,https://obank.kbstar.com/quics?articleClass=1&articleId=137234&bbsMode=view&boardId=669&compId=b058334&page=C020721&searchCondition=title&searchStr=&viewPage=3,,"2025년 공식 공지는 KB셀러플러스대출의 만기도래 기존 계좌를 지원 대상으로 언급함. 2026-07-20 현재 83개 상품목록에는 정확한 상품 카드가 없고, 재수집 HTML의 관련 팝업 실행 코드는 주석 처리되어 있어 신규 판매 근거로 인정하지 않음.",,VERIFIED
S005,PRODUCT,"[""S005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=obiz,상품 대상·구조·공개조건,,,REFERENCE
S005,PRODUCT,"[""S005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
S005,PRODUCT,"[""S005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C062645,셀러론 상품구조 및 제휴처,,,REFERENCE
S005,PRODUCT,"[""S005""]",CURRENT_PRODUCT_PAGE,https://obiz.kbstar.com/quics?page=C016280&cc=b035196:b035393&%EB%B8%8C%EB%9E%9C%EB%93%9C%EC%83%81%ED%92%88%EC%BD%94%EB%93%9C=LN25001490,,KB국민은행 기업인터넷뱅킹,,AUTOMATED
SC001,PRODUCT,"[""SC001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C104469,상품 대상·구조·공개조건,,,REFERENCE
SC001,PRODUCT,"[""SC001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC001,PRODUCT,"[""SC001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC001,PRODUCT,"[""SC001""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C104470,,영업점 대출신청 및 서류제출 절차가 현재 안내됨,,VERIFIED
SC002,PRODUCT,"[""SC002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C101247,상품 대상·구조·공개조건,,,REFERENCE
SC002,PRODUCT,"[""SC002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC002,PRODUCT,"[""SC002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC002,PRODUCT,"[""SC002""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C101247,,현재 상품 페이지와 인터넷 약정 안내가 존재하나 신규 신청 버튼은 추가 확인 필요,,VERIFIED
SC003,PRODUCT,"[""SC003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C102419,상품 대상·구조·공개조건,,,REFERENCE
SC003,PRODUCT,"[""SC003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC003,PRODUCT,"[""SC003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC003,PRODUCT,"[""SC003""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C102419,,현재 상품 페이지와 인터넷 이용신청 안내가 존재하나 신규 신청 버튼은 추가 확인 필요,,VERIFIED
SC004,PRODUCT,"[""SC004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C110698,상품 대상·구조·공개조건,,,REFERENCE
SC004,PRODUCT,"[""SC004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC004,PRODUCT,"[""SC004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC004,PRODUCT,"[""SC004""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C016280,,전체 대출상품의 정확한 상품 카드에 신청하기 표시,,VERIFIED
SC005,PRODUCT,"[""SC005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C110699,상품 대상·구조·공개조건,,,REFERENCE
SC005,PRODUCT,"[""SC005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC005,PRODUCT,"[""SC005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC005,PRODUCT,"[""SC005""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C110699,,현재 상품 소개와 생산자금 대출 신청·실행 프로세스가 존재,,VERIFIED
SC006,PRODUCT,"[""SC006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C112735,상품 대상·구조·공개조건,,,REFERENCE
SC006,PRODUCT,"[""SC006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,B2B 약정서·설명서·특약,,,REFERENCE
SC006,PRODUCT,"[""SC006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019999,기업여신 공통 약관,,,REFERENCE
SC006,PRODUCT,"[""SC006""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C016280,,전체 대출상품의 정확한 상품 카드에 신청하기 표시,,VERIFIED
B001,PRODUCT,"[""B001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C023909,상품 대상·구조·공개조건,,,REFERENCE
B001,PRODUCT,"[""B001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B001,PRODUCT,"[""B001""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C023638,,현재 서비스이용안내·세부요건·인터넷/영업점 거래 안내 존재,,VERIFIED
B002,PRODUCT,"[""B002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C023908,상품 대상·구조·공개조건,,,REFERENCE
B002,PRODUCT,"[""B002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B002,PRODUCT,"[""B002""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C023910,,현재 구매카드대출 서비스 흐름 안내 존재,,VERIFIED
B003,PRODUCT,"[""B003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C023636,상품 대상·구조·공개조건,,,REFERENCE
B003,PRODUCT,"[""B003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B003,PRODUCT,"[""B003""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C023911,,현재 외상매출채권전자대출 서비스 흐름 안내 존재,,VERIFIED
B004,PRODUCT,"[""B004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C113310,상품 대상·구조·공개조건,,,REFERENCE
B004,PRODUCT,"[""B004""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B004,PRODUCT,"[""B004""]",CURRENT_PRODUCT_PAGE,https://obiz.kbstar.com/quics?page=C023637,,KB상생결제론 서비스 안내 ( KB기업뱅킹 | B2B | 통합서비스 | B2B상품 안내 | KB상생결제론 | KB상생결제론 서비스 안내 ),,AUTOMATED
B005,PRODUCT,"[""B005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C016293,상품 대상·구조·공개조건,,,REFERENCE
B005,PRODUCT,"[""B005""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B005,PRODUCT,"[""B005""]",CURRENT_PRODUCT_PAGE,https://obiz.kbstar.com/quics?page=C016293,,KB구매론 ( KB기업뱅킹 | B2B | 통합서비스 | B2B상품 안내 | KB구매론 ),,AUTOMATED
B006,PRODUCT,"[""B006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C016297,상품 대상·구조·공개조건,,,REFERENCE
B006,PRODUCT,"[""B006""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B006,PRODUCT,"[""B006""]",MANUAL_OFFICIAL_REVIEW,https://obiz.kbstar.com/quics?page=C023912,,현재 전자채권 서비스 흐름 안내 존재,,VERIFIED
B007,PRODUCT,"[""B007""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C023916,상품 대상·구조·공개조건,,,REFERENCE
B007,PRODUCT,"[""B007""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B007,PRODUCT,"[""B007""]",CURRENT_PRODUCT_PAGE,https://obiz.kbstar.com/quics?page=C023918,,서비스이용안내 ( KB기업뱅킹 | B2B | 통합서비스 | B2B상품 안내 | 전자어음 | 서비스이용안내 ),,AUTOMATED
B008,PRODUCT,"[""B008""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C101745,상품 대상·구조·공개조건,,,REFERENCE
B008,PRODUCT,"[""B008""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C020004,외담대·KB구매론·전자채권·전자어음 약정서,,,REFERENCE
B008,PRODUCT,"[""B008""]",LINKED_ACCOUNT_REQUIREMENT_SOURCE,https://obiz.kbstar.com/quics?page=C101745,KB매출더하기론 필수 정산계좌 근거,KB매출더하기론 이용절차 ( KB기업뱅킹 | 금융상품 | 대출 | KB매출더하기론 | 상품 개요 | KB매출더하기론 이용절차 ),,AUTOMATED
A001,PRODUCT,"[""A001""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?articleClass=2&articleId=139522&bbsMode=view&boardId=669&compId=b058336&page=C020722,상품 대상·구조·공개조건,,,REFERENCE
A001,PRODUCT,"[""A001""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?page=C062181,법인용 입출금예금 약관·특약·상품설명서,,,REFERENCE
A001,PRODUCT,"[""A001""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019997,예금 공통 약관,,,REFERENCE
A001,PRODUCT,"[""A001""]",CURRENT_PRODUCT_PAGE_ACTION,https://obiz.kbstar.com/quics?page=C016144&cc=b065687%3Ab065741&prcode=DP01001618&isNew=N,,"스타기업뱅킹 영업점 장바구니담기 상담신청 하루만 맡겨도 이자 받고, 자유롭게 찾아 쓰고! KB사장님 파킹통장 금액 최대 1천만원 혜택 최고 연 2.5%",,AUTOMATED
A002,PRODUCT,"[""A002""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?articleClass=2&articleId=135912&bbsMode=view&boardId=669&compId=b058336&page=C020722,상품 대상·구조·공개조건,,,REFERENCE
A002,PRODUCT,"[""A002""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?page=C062181,법인용 입출금예금 약관·특약·상품설명서,,,REFERENCE
A002,PRODUCT,"[""A002""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019997,예금 공통 약관,,,REFERENCE
A002,PRODUCT,"[""A002""]",CURRENT_PRODUCT_PAGE,https://msbiz1.kbstar.com/mquics?asfilecode=1105532&page=E008827&productCd=DP01001588,,신상품 「KB사장님+통장」 출시 ( KB국민은행 | KB Life | 신상품 ),,AUTOMATED
A003,PRODUCT,"[""A003""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?cc=b061761%3Ab061770&isNew=N&page=C020702&prcode=DP01001479,상품 대상·구조·공개조건,,,REFERENCE
A003,PRODUCT,"[""A003""]",BASELINE_OFFICIAL_SOURCE,https://obank.kbstar.com/quics?page=C062181,법인용 입출금예금 약관·특약·상품설명서,,,REFERENCE
A003,PRODUCT,"[""A003""]",BASELINE_OFFICIAL_SOURCE,https://obiz.kbstar.com/quics?page=C019997,예금 공통 약관,,,REFERENCE
A003,PRODUCT,"[""A003""]",CURRENT_PRODUCT_PAGE,https://obank.kbstar.com/quics?cc=b061761%3Ab061770&isNew=N&page=C020702&prcode=DP01001479,,예금상품 ( KB국민은행 | 개인 | 금융상품 | 예금상품 ),,AUTOMATED
